Aasta,Sugu,Elukoht,Amet,Aasta_label,Sugu_label,Elukoht_label,Amet_label,value
2021,1,EE001,29,2021,Mehed ja naised,Põhja-Eesti,"..Pääste-, politsei- ja turvatöötajad",4548
2021,1,EE001,30,2021,Mehed ja naised,Põhja-Eesti,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",812
2021,1,EE001,31,2021,Mehed ja naised,Põhja-Eesti,..Põllumajanduse oskustöölised,637
2021,1,EE001,32,2021,Mehed ja naised,Põhja-Eesti,"..Metsanduse, kalanduse ja jahinduse oskustöölised",173
2021,1,EE001,33,2021,Mehed ja naised,Põhja-Eesti,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",2
2021,1,EE001,34,2021,Mehed ja naised,Põhja-Eesti,Oskus- ja käsitöölised,32777
2021,1,EE001,35,2021,Mehed ja naised,Põhja-Eesti,"..Ehitustöölised, v.a elektrikud",11278
2021,1,EE001,36,2021,Mehed ja naised,Põhja-Eesti,"..Metallitöötluse, masinaehituse jms oskustöölised",10057
2021,1,EE001,37,2021,Mehed ja naised,Põhja-Eesti,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",1790
2021,1,EE001,38,2021,Mehed ja naised,Põhja-Eesti,..Elektri- ja elektroonikavaldkonna töölised,3918
2021,1,EE001,39,2021,Mehed ja naised,Põhja-Eesti,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",5734
2021,1,EE001,40,2021,Mehed ja naised,Põhja-Eesti,Seadme- ja masinaoperaatorid ning koostajad,23362
2021,1,EE001,41,2021,Mehed ja naised,Põhja-Eesti,..Seadme- ja masinaoperaatorid,5575
2021,1,EE001,42,2021,Mehed ja naised,Põhja-Eesti,..Koostajad,4689
2021,1,EE001,43,2021,Mehed ja naised,Põhja-Eesti,..Mootorsõidukite ja liikurmasinate juhid,13098
2021,1,EE001,44,2021,Mehed ja naised,Põhja-Eesti,Lihttöölised,27233
2021,1,EE001,45,2021,Mehed ja naised,Põhja-Eesti,..Puhastustöölised ja abilised,9890
2021,1,EE001,46,2021,Mehed ja naised,Põhja-Eesti,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",527
2021,1,EE001,47,2021,Mehed ja naised,Põhja-Eesti,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",9837
2021,1,EE001,48,2021,Mehed ja naised,Põhja-Eesti,..Toitlustuse abitöölised,2404
2021,1,EE001,49,2021,Mehed ja naised,Põhja-Eesti,..Tänaval jms kohtades teenuse osutajad,115
2021,1,EE001,50,2021,Mehed ja naised,Põhja-Eesti,..Jäätmekäitluse jm lihttöölised,4460
2021,1,EE001,51,2021,Mehed ja naised,Põhja-Eesti,Sõjaväelased,1481
2021,1,EE001L,1,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Ametid kokku,247110
2021,1,EE001L,2,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Juhid,25414
2021,1,EE001L,3,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",2204
2021,1,EE001L,4,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,10558
2021,1,EE001L,5,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,8641
2021,1,EE001L,6,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",4011
2021,1,EE001L,7,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Tippspetsialistid,62011
2021,1,EE001L,8,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,8723
2021,1,EE001L,9,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Tervishoiu tippspetsialistid,7755
2021,1,EE001L,10,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Pedagoogika tippspetsialistid,11726
2021,1,EE001L,11,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,14342
2021,1,EE001L,12,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..IKT tippspetsialistid,11625
2021,1,EE001L,13,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",7840
2021,1,EE001L,14,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,32790
2021,1,EE001L,15,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,5901
2021,1,EE001L,16,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,2135
2021,1,EE001L,17,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,17136
2021,1,EE001L,18,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",4453
2021,1,EE001L,19,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,3165
2021,1,EE001L,20,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,25318
2021,1,EE001L,21,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Kontoritöötajad,3957
2021,1,EE001L,22,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Klienditeenindajad,8601
2021,1,EE001L,23,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,8813
2021,1,EE001L,24,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,3947
2021,1,EE001L,25,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Teenindus- ja müügitöötajad,34637
2021,1,EE001L,26,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Isikuteenindajad,9771
2021,1,EE001L,27,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Müügitöötajad,16647
2021,1,EE001L,28,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Isikuhooldustöötajad,4601
2021,1,EE001L,29,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",3618
2021,1,EE001L,30,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",382
2021,1,EE001L,31,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Põllumajanduse oskustöölised,295
2021,1,EE001L,32,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",86
2021,1,EE001L,33,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1
2021,1,EE001L,34,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Oskus- ja käsitöölised,25546
2021,1,EE001L,35,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",8746
2021,1,EE001L,36,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",7749
2021,1,EE001L,37,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",1438
2021,1,EE001L,38,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,3201
2021,1,EE001L,39,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",4412
2021,1,EE001L,40,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,17807
2021,1,EE001L,41,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,4253
2021,1,EE001L,42,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Koostajad,3596
2021,1,EE001L,43,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,9958
2021,1,EE001L,44,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Lihttöölised,22178
2021,1,EE001L,45,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Puhastustöölised ja abilised,8418
2021,1,EE001L,46,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",294
2021,1,EE001L,47,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",7763
2021,1,EE001L,48,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Toitlustuse abitöölised,1985
2021,1,EE001L,49,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,91
2021,1,EE001L,50,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,3627
2021,1,EE001L,51,2021,Mehed ja naised,..Põhja-Eesti linnaline asustuspiirkond,Sõjaväelased,1027
2021,1,EE001V,1,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Ametid kokku,29020
2021,1,EE001V,2,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Juhid,5071
2021,1,EE001V,3,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",479
2021,1,EE001V,4,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,2040
2021,1,EE001V,5,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,1883
2021,1,EE001V,6,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",669
2021,1,EE001V,7,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Tippspetsialistid,7719
2021,1,EE001V,8,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,1135
2021,1,EE001V,9,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Tervishoiu tippspetsialistid,735
2021,1,EE001V,10,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Pedagoogika tippspetsialistid,1399
2021,1,EE001V,11,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,2282
2021,1,EE001V,12,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..IKT tippspetsialistid,1302
2021,1,EE001V,13,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",866
2021,1,EE001V,14,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,4717
2021,1,EE001V,15,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,791
2021,1,EE001V,16,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,238
2021,1,EE001V,17,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,2844
2021,1,EE001V,18,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",522
2021,1,EE001V,19,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,322
2021,1,EE001V,20,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,3036
2021,1,EE001V,21,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Kontoritöötajad,544
2021,1,EE001V,22,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Klienditeenindajad,780
2021,1,EE001V,23,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,1251
2021,1,EE001V,24,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,461
2021,1,EE001V,25,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Teenindus- ja müügitöötajad,3174
2021,1,EE001V,26,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Isikuteenindajad,840
2021,1,EE001V,27,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Müügitöötajad,1523
2021,1,EE001V,28,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Isikuhooldustöötajad,473
2021,1,EE001V,29,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",338
2021,1,EE001V,30,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",70
2021,1,EE001V,31,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Põllumajanduse oskustöölised,52
2021,1,EE001V,32,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",18
2021,1,EE001V,33,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,EE001V,34,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Oskus- ja käsitöölised,2166
2021,1,EE001V,35,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",791
2021,1,EE001V,36,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",664
2021,1,EE001V,37,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",123
2021,1,EE001V,38,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,261
2021,1,EE001V,39,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",327
2021,1,EE001V,40,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,1472
2021,1,EE001V,41,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,333
2021,1,EE001V,42,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Koostajad,207
2021,1,EE001V,43,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,932
2021,1,EE001V,44,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Lihttöölised,1423
2021,1,EE001V,45,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Puhastustöölised ja abilised,423
2021,1,EE001V,46,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",50
2021,1,EE001V,47,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",573
2021,1,EE001V,48,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Toitlustuse abitöölised,126
2021,1,EE001V,49,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,8
2021,1,EE001V,50,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,243
2021,1,EE001V,51,2021,Mehed ja naised,..Põhja-Eesti väikelinnaline asustuspiirkond,Sõjaväelased,172
2021,1,EE001M,1,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Ametid kokku,37697
2021,1,EE001M,2,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Juhid,3931
2021,1,EE001M,3,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",337
2021,1,EE001M,4,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,1320
2021,1,EE001M,5,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,1666
2021,1,EE001M,6,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",608
2021,1,EE001M,7,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Tippspetsialistid,6824
2021,1,EE001M,8,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,995
2021,1,EE001M,9,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Tervishoiu tippspetsialistid,784
2021,1,EE001M,10,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Pedagoogika tippspetsialistid,1971
2021,1,EE001M,11,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Äri ja halduse tippspetsialistid,1544
2021,1,EE001M,12,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..IKT tippspetsialistid,818
2021,1,EE001M,13,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",712
2021,1,EE001M,14,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,4707
2021,1,EE001M,15,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,1113
2021,1,EE001M,16,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,235
2021,1,EE001M,17,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,2404
2021,1,EE001M,18,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",650
2021,1,EE001M,19,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,305
2021,1,EE001M,20,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,3330
2021,1,EE001M,21,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Kontoritöötajad,568
2021,1,EE001M,22,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Klienditeenindajad,856
2021,1,EE001M,23,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,1446
2021,1,EE001M,24,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,460
2021,1,EE001M,25,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Teenindus- ja müügitöötajad,5483
2021,1,EE001M,26,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Isikuteenindajad,1201
2021,1,EE001M,27,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Müügitöötajad,2616
2021,1,EE001M,28,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Isikuhooldustöötajad,1074
2021,1,EE001M,29,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",592
2021,1,EE001M,30,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",360
2021,1,EE001M,31,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Põllumajanduse oskustöölised,290
2021,1,EE001M,32,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",69
2021,1,EE001M,33,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1
2021,1,EE001M,34,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Oskus- ja käsitöölised,5065
2021,1,EE001M,35,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",1741
2021,1,EE001M,36,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",1644
2021,1,EE001M,37,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",229
2021,1,EE001M,38,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,456
2021,1,EE001M,39,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",995
2021,1,EE001M,40,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,4083
2021,1,EE001M,41,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Seadme- ja masinaoperaatorid,989
2021,1,EE001M,42,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Koostajad,886
2021,1,EE001M,43,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,2208
2021,1,EE001M,44,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,Lihttöölised,3632
2021,1,EE001M,45,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,..Puhastustöölised ja abilised,1049
2021,1,EE001M,46,2021,Mehed ja naised,..Põhja-Eesti maaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",183
