scenario,taxonomy,code,location_code,location_name,code_label,employed,source
2025q4_palgad_isco4,isco4,7533,saare,SAARE MAAKOND,"Õmblejad, tikkijad jms töölised",36,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7533,valga,VALGA MAAKOND,"Õmblejad, tikkijad jms töölised",38,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7533,viljandi,VILJANDI MAAKOND,"Õmblejad, tikkijad jms töölised",49,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7533,voru,VÕRU MAAKOND,"Õmblejad, tikkijad jms töölised",82,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,all,Kogu Eesti,Polsterdajad jms töölised,650,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,harju,HARJU MAAKOND,Polsterdajad jms töölised,122,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,ida_viru,IDA-VIRU MAAKOND,Polsterdajad jms töölised,34,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,jogeva,JÕGEVA MAAKOND,Polsterdajad jms töölised,96,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,parnu,PÄRNU MAAKOND,Polsterdajad jms töölised,51,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,tartu,TARTU MAAKOND,Polsterdajad jms töölised,29,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,viljandi,VILJANDI MAAKOND,Polsterdajad jms töölised,157,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7534,voru,VÕRU MAAKOND,Polsterdajad jms töölised,25,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7536,all,Kogu Eesti,Kingsepad jms töölised,188,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7536,harju,HARJU MAAKOND,Kingsepad jms töölised,48,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7536,parnu,PÄRNU MAAKOND,Kingsepad jms töölised,53,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7536,tartu,TARTU MAAKOND,Kingsepad jms töölised,33,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7541,all,Kogu Eesti,Allveetöötajad,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7541,harju,HARJU MAAKOND,Allveetöötajad,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,all,Kogu Eesti,Toodete (v.a toidud ja joogid) testijad,613,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,harju,HARJU MAAKOND,Toodete (v.a toidud ja joogid) testijad,321,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,ida_viru,IDA-VIRU MAAKOND,Toodete (v.a toidud ja joogid) testijad,93,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,laane_viru,LÄÄNE-VIRU MAAKOND,Toodete (v.a toidud ja joogid) testijad,23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,parnu,PÄRNU MAAKOND,Toodete (v.a toidud ja joogid) testijad,48,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7543,tartu,TARTU MAAKOND,Toodete (v.a toidud ja joogid) testijad,27,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7544,all,Kogu Eesti,Kahjuri- ja umbrohutõrjujad,23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7544,harju,HARJU MAAKOND,Kahjuri- ja umbrohutõrjujad,20,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,all,Kogu Eesti,"Oskus- ja käsitöölised, mujal liigitamata",1416,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,harju,HARJU MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",514,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,ida_viru,IDA-VIRU MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",24,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,laane_viru,LÄÄNE-VIRU MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",40,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,parnu,PÄRNU MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",366,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,rapla,RAPLA MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",72,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,tartu,TARTU MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",139,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,7549,valga,VALGA MAAKOND,"Oskus- ja käsitöölised, mujal liigitamata",91,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8111,all,Kogu Eesti,"Kaevurid ja karjääritöölised, mäeseadmete operaatorid",417,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8111,harju,HARJU MAAKOND,"Kaevurid ja karjääritöölised, mäeseadmete operaatorid",61,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8111,ida_viru,IDA-VIRU MAAKOND,"Kaevurid ja karjääritöölised, mäeseadmete operaatorid",270,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8112,all,Kogu Eesti,Maavarade rikastamise seadmete ja kivitöötlusmasinate operaatorid,219,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8112,harju,HARJU MAAKOND,Maavarade rikastamise seadmete ja kivitöötlusmasinate operaatorid,44,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8112,ida_viru,IDA-VIRU MAAKOND,Maavarade rikastamise seadmete ja kivitöötlusmasinate operaatorid,143,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8113,all,Kogu Eesti,Puurseadmete operaatorid,119,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8113,harju,HARJU MAAKOND,Puurseadmete operaatorid,64,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8114,all,Kogu Eesti,"Tsement-, kivi- jm mineraalsete toodete masinate operaatorid",359,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8114,harju,HARJU MAAKOND,"Tsement-, kivi- jm mineraalsete toodete masinate operaatorid",206,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8114,laane_viru,LÄÄNE-VIRU MAAKOND,"Tsement-, kivi- jm mineraalsete toodete masinate operaatorid",52,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8121,all,Kogu Eesti,Metallitootmisseadmete operaatorid,292,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8121,harju,HARJU MAAKOND,Metallitootmisseadmete operaatorid,126,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8121,tartu,TARTU MAAKOND,Metallitootmisseadmete operaatorid,40,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,all,Kogu Eesti,Metallitöötlusmasinate operaatorid,912,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,harju,HARJU MAAKOND,Metallitöötlusmasinate operaatorid,545,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,ida_viru,IDA-VIRU MAAKOND,Metallitöötlusmasinate operaatorid,33,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,jarva,JÄRVA MAAKOND,Metallitöötlusmasinate operaatorid,20,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,laane_viru,LÄÄNE-VIRU MAAKOND,Metallitöötlusmasinate operaatorid,54,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,parnu,PÄRNU MAAKOND,Metallitöötlusmasinate operaatorid,49,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,tartu,TARTU MAAKOND,Metallitöötlusmasinate operaatorid,78,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8122,viljandi,VILJANDI MAAKOND,Metallitöötlusmasinate operaatorid,49,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8131,all,Kogu Eesti,Keemiatoodete seadmete ja masinate operaatorid,1150,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8131,harju,HARJU MAAKOND,Keemiatoodete seadmete ja masinate operaatorid,191,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8131,ida_viru,IDA-VIRU MAAKOND,Keemiatoodete seadmete ja masinate operaatorid,871,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8131,parnu,PÄRNU MAAKOND,Keemiatoodete seadmete ja masinate operaatorid,39,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8132,all,Kogu Eesti,Fotograafiatoodete masinate operaatorid,23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8141,all,Kogu Eesti,Kummitoodete masinate operaatorid,340,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8141,harju,HARJU MAAKOND,Kummitoodete masinate operaatorid,124,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,all,Kogu Eesti,Plasttoodete masinate operaatorid,935,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,harju,HARJU MAAKOND,Plasttoodete masinate operaatorid,341,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,hiiu,HIIU MAAKOND,Plasttoodete masinate operaatorid,55,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,ida_viru,IDA-VIRU MAAKOND,Plasttoodete masinate operaatorid,121,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,laane,LÄÄNE MAAKOND,Plasttoodete masinate operaatorid,51,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,parnu,PÄRNU MAAKOND,Plasttoodete masinate operaatorid,30,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,saare,SAARE MAAKOND,Plasttoodete masinate operaatorid,84,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8142,tartu,TARTU MAAKOND,Plasttoodete masinate operaatorid,97,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8143,all,Kogu Eesti,Pabertoodete masinate operaatorid,280,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8143,harju,HARJU MAAKOND,Pabertoodete masinate operaatorid,190,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8143,polva,PÕLVA MAAKOND,Pabertoodete masinate operaatorid,27,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8143,rapla,RAPLA MAAKOND,Pabertoodete masinate operaatorid,28,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8151,all,Kogu Eesti,"Ettevalmistus-, ketrus- ja poolimismasinate operaatorid",146,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8152,all,Kogu Eesti,Kudumismasinate operaatorid,94,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8152,harju,HARJU MAAKOND,Kudumismasinate operaatorid,71,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,all,Kogu Eesti,Masinõmblejad,1229,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,jogeva,JÕGEVA MAAKOND,Masinõmblejad,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,laane,LÄÄNE MAAKOND,Masinõmblejad,73,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,laane_viru,LÄÄNE-VIRU MAAKOND,Masinõmblejad,47,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,parnu,PÄRNU MAAKOND,Masinõmblejad,131,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,saare,SAARE MAAKOND,Masinõmblejad,36,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,tartu,TARTU MAAKOND,Masinõmblejad,32,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,valga,VALGA MAAKOND,Masinõmblejad,151,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,viljandi,VILJANDI MAAKOND,Masinõmblejad,124,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8153,voru,VÕRU MAAKOND,Masinõmblejad,54,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8157,all,Kogu Eesti,Pesumasinate operaatorid,509,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8157,harju,HARJU MAAKOND,Pesumasinate operaatorid,222,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8157,ida_viru,IDA-VIRU MAAKOND,Pesumasinate operaatorid,57,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8157,rapla,RAPLA MAAKOND,Pesumasinate operaatorid,57,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8157,tartu,TARTU MAAKOND,Pesumasinate operaatorid,51,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8159,all,Kogu Eesti,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",261,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8159,harju,HARJU MAAKOND,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",96,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8159,ida_viru,IDA-VIRU MAAKOND,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",20,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8159,parnu,PÄRNU MAAKOND,"Tekstiil-, karusnahk- ja nahktoodete masinate operaatorid, mujal liigitamata",62,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,all,Kogu Eesti,Toiduainete jms toodete masinate operaatorid,1604,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,harju,HARJU MAAKOND,Toiduainete jms toodete masinate operaatorid,657,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,ida_viru,IDA-VIRU MAAKOND,Toiduainete jms toodete masinate operaatorid,32,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,jarva,JÄRVA MAAKOND,Toiduainete jms toodete masinate operaatorid,132,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,jogeva,JÕGEVA MAAKOND,Toiduainete jms toodete masinate operaatorid,23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,laane_viru,LÄÄNE-VIRU MAAKOND,Toiduainete jms toodete masinate operaatorid,102,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,polva,PÕLVA MAAKOND,Toiduainete jms toodete masinate operaatorid,50,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,rapla,RAPLA MAAKOND,Toiduainete jms toodete masinate operaatorid,46,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,saare,SAARE MAAKOND,Toiduainete jms toodete masinate operaatorid,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,tartu,TARTU MAAKOND,Toiduainete jms toodete masinate operaatorid,311,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,viljandi,VILJANDI MAAKOND,Toiduainete jms toodete masinate operaatorid,27,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8160,voru,VÕRU MAAKOND,Toiduainete jms toodete masinate operaatorid,104,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8171,harju,HARJU MAAKOND,Tselluloosi- ja paberitootmisseadmete operaatorid,64,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,all,Kogu Eesti,Puidutöötlemisseadmete operaatorid,2102,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,harju,HARJU MAAKOND,Puidutöötlemisseadmete operaatorid,350,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,jarva,JÄRVA MAAKOND,Puidutöötlemisseadmete operaatorid,136,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,jogeva,JÕGEVA MAAKOND,Puidutöötlemisseadmete operaatorid,195,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,laane,LÄÄNE MAAKOND,Puidutöötlemisseadmete operaatorid,74,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,laane_viru,LÄÄNE-VIRU MAAKOND,Puidutöötlemisseadmete operaatorid,106,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,parnu,PÄRNU MAAKOND,Puidutöötlemisseadmete operaatorid,301,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,rapla,RAPLA MAAKOND,Puidutöötlemisseadmete operaatorid,188,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,saare,SAARE MAAKOND,Puidutöötlemisseadmete operaatorid,24,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,tartu,TARTU MAAKOND,Puidutöötlemisseadmete operaatorid,161,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,valga,VALGA MAAKOND,Puidutöötlemisseadmete operaatorid,40,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,viljandi,VILJANDI MAAKOND,Puidutöötlemisseadmete operaatorid,181,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8172,voru,VÕRU MAAKOND,Puidutöötlemisseadmete operaatorid,214,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8181,all,Kogu Eesti,Klaasi- ja keraamikaahjude jms seadmete operaatorid,102,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8181,harju,HARJU MAAKOND,Klaasi- ja keraamikaahjude jms seadmete operaatorid,38,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8182,all,Kogu Eesti,Aurumasinate ja -katelde operaatorid,545,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8182,ida_viru,IDA-VIRU MAAKOND,Aurumasinate ja -katelde operaatorid,240,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8182,rapla,RAPLA MAAKOND,Aurumasinate ja -katelde operaatorid,22,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8182,voru,VÕRU MAAKOND,Aurumasinate ja -katelde operaatorid,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,all,Kogu Eesti,"Pakke-, villimis- ja märgistusseadmete operaatorid",935,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,harju,HARJU MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",330,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,ida_viru,IDA-VIRU MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",209,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,jarva,JÄRVA MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,parnu,PÄRNU MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",34,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,tartu,TARTU MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",140,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,viljandi,VILJANDI MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8183,voru,VÕRU MAAKOND,"Pakke-, villimis- ja märgistusseadmete operaatorid",22,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,all,Kogu Eesti,"Seadme- ja masinaoperaatorid, mujal liigitamata",2554,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,harju,HARJU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",1441,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,ida_viru,IDA-VIRU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",180,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,jarva,JÄRVA MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",69,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,jogeva,JÕGEVA MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",34,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,laane,LÄÄNE MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",36,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,laane_viru,LÄÄNE-VIRU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",76,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,parnu,PÄRNU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",158,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,rapla,RAPLA MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",32,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,saare,SAARE MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",73,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,tartu,TARTU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",225,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,viljandi,VILJANDI MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",57,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8189,voru,VÕRU MAAKOND,"Seadme- ja masinaoperaatorid, mujal liigitamata",56,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,all,Kogu Eesti,Mehaaniliste seadmete koostajad,792,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,harju,HARJU MAAKOND,Mehaaniliste seadmete koostajad,444,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,ida_viru,IDA-VIRU MAAKOND,Mehaaniliste seadmete koostajad,30,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,laane,LÄÄNE MAAKOND,Mehaaniliste seadmete koostajad,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,laane_viru,LÄÄNE-VIRU MAAKOND,Mehaaniliste seadmete koostajad,21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,parnu,PÄRNU MAAKOND,Mehaaniliste seadmete koostajad,22,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8211,tartu,TARTU MAAKOND,Mehaaniliste seadmete koostajad,60,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,all,Kogu Eesti,Elektri- ja elektroonikaseadmete koostajad,5290,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,harju,HARJU MAAKOND,Elektri- ja elektroonikaseadmete koostajad,2688,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,ida_viru,IDA-VIRU MAAKOND,Elektri- ja elektroonikaseadmete koostajad,182,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,jarva,JÄRVA MAAKOND,Elektri- ja elektroonikaseadmete koostajad,228,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,laane,LÄÄNE MAAKOND,Elektri- ja elektroonikaseadmete koostajad,138,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,laane_viru,LÄÄNE-VIRU MAAKOND,Elektri- ja elektroonikaseadmete koostajad,154,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,parnu,PÄRNU MAAKOND,Elektri- ja elektroonikaseadmete koostajad,825,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,saare,SAARE MAAKOND,Elektri- ja elektroonikaseadmete koostajad,154,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,tartu,TARTU MAAKOND,Elektri- ja elektroonikaseadmete koostajad,652,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8212,viljandi,VILJANDI MAAKOND,Elektri- ja elektroonikaseadmete koostajad,164,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,all,Kogu Eesti,"Koostajad, mujal liigitamata",3753,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,harju,HARJU MAAKOND,"Koostajad, mujal liigitamata",1990,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,hiiu,HIIU MAAKOND,"Koostajad, mujal liigitamata",21,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,ida_viru,IDA-VIRU MAAKOND,"Koostajad, mujal liigitamata",194,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,jarva,JÄRVA MAAKOND,"Koostajad, mujal liigitamata",110,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,jogeva,JÕGEVA MAAKOND,"Koostajad, mujal liigitamata",41,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,laane,LÄÄNE MAAKOND,"Koostajad, mujal liigitamata",111,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,laane_viru,LÄÄNE-VIRU MAAKOND,"Koostajad, mujal liigitamata",167,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,parnu,PÄRNU MAAKOND,"Koostajad, mujal liigitamata",299,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,polva,PÕLVA MAAKOND,"Koostajad, mujal liigitamata",20,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,rapla,RAPLA MAAKOND,"Koostajad, mujal liigitamata",53,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,saare,SAARE MAAKOND,"Koostajad, mujal liigitamata",94,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,tartu,TARTU MAAKOND,"Koostajad, mujal liigitamata",410,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,viljandi,VILJANDI MAAKOND,"Koostajad, mujal liigitamata",153,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8219,voru,VÕRU MAAKOND,"Koostajad, mujal liigitamata",23,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8311,harju,HARJU MAAKOND,Veduri- ja rongijuhid,205,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8311,ida_viru,IDA-VIRU MAAKOND,Veduri- ja rongijuhid,67,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8311,laane_viru,LÄÄNE-VIRU MAAKOND,Veduri- ja rongijuhid,27,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,all,Kogu Eesti,"Sõiduauto-, takso- ja pakiautojuhid",3264,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,harju,HARJU MAAKOND,"Sõiduauto-, takso- ja pakiautojuhid",2007,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,ida_viru,IDA-VIRU MAAKOND,"Sõiduauto-, takso- ja pakiautojuhid",220,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,jarva,JÄRVA MAAKOND,"Sõiduauto-, takso- ja pakiautojuhid",41,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,laane_viru,LÄÄNE-VIRU MAAKOND,"Sõiduauto-, takso- ja pakiautojuhid",84,palgad_stat_ee_2025q4
2025q4_palgad_isco4,isco4,8322,parnu,PÄRNU MAAKOND,"Sõiduauto-, takso- ja pakiautojuhid",158,palgad_stat_ee_2025q4
