model,taxonomy,code,metric,value,source,notes
ilo_wp140,isco4,1344,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1344,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1344,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1345,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1345,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1345,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1346,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1346,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1346,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1349,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1349,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1349,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1411,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1411,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1411,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1412,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1412,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1412,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1420,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1420,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1420,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,1431,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1431,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1431,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1439,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1439,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,1439,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2111,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2111,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2111,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2112,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2112,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2112,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2113,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2113,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2113,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2114,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2114,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2114,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2120,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2120,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2120,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2131,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2131,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2131,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2132,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2132,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2132,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2133,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2133,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2133,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2141,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2141,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2141,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2142,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2142,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2142,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2143,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2143,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2143,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2144,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2144,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2144,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2145,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2145,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2145,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2146,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2146,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2146,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2149,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2149,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2149,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2151,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2151,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2151,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2152,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2152,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2152,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2153,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2153,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2153,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2161,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2161,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2161,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2162,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2162,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2162,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2163,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2163,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2163,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2164,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2164,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2164,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2165,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2165,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2165,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2166,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2166,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2166,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2211,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2211,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2211,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2212,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2212,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2212,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2221,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2221,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2221,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2222,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2222,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2222,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2230,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2230,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2230,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2240,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2240,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2240,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2250,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2250,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2250,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2261,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2261,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2261,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2262,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2262,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2262,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2263,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2263,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2263,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2264,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2264,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2264,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2265,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2265,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2265,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2266,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2266,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2266,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2267,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2267,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2267,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2269,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2269,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2269,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2310,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2310,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2310,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2320,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2320,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2320,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2330,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2330,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2330,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2341,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2341,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2341,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2342,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2342,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2342,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2351,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2351,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2351,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2352,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2352,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2352,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2353,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2353,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2353,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2354,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2354,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2354,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2355,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2355,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2355,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2356,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2356,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2356,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2359,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2359,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2359,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2411,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2411,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2411,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2412,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2412,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2412,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2413,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2413,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2413,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2421,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2421,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2421,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2422,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2422,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2422,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2423,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2423,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2423,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2424,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2424,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2424,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2431,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2431,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2431,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2432,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2432,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2432,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2433,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2433,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2433,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2434,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2434,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2434,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2511,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2511,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2511,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2512,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2512,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2512,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2513,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2513,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2513,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2514,exposure,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2514,augmentation_share,0.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2514,automation_share,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2519,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2519,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2519,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2521,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2521,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2521,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2522,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2522,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2522,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2523,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2523,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2523,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2529,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2529,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2529,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2611,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2611,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2611,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2612,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2612,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2612,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2619,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2619,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2619,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2621,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2621,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2621,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2622,exposure,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2622,augmentation_share,0.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2622,automation_share,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2631,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2631,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2631,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2632,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2632,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2632,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2633,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2633,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2633,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2634,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2634,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2634,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2635,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2635,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2635,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2636,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2636,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2636,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2641,exposure,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2641,augmentation_share,0.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2641,automation_share,1.0,derived,WP140 class: Automation Potential
ilo_wp140,isco4,2642,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2642,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2642,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2643,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2643,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2643,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2651,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2651,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2651,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2652,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2652,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2652,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2653,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2653,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2653,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2654,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2654,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2654,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2655,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2655,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2655,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,2656,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2656,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2656,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,2659,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2659,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,2659,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3111,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3111,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3111,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3112,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3112,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3112,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3113,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3113,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3113,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3114,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3114,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3114,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3115,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3115,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3115,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3116,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3116,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3116,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3117,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3117,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3117,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3118,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3118,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3118,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3119,exposure,0.33,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3119,augmentation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3119,automation_share,0.5,derived,WP140 class: The Big Unknown
ilo_wp140,isco4,3121,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3121,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3121,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3122,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3122,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3122,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3123,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3123,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3123,automation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3131,exposure,0.66,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3131,augmentation_share,1.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3131,automation_share,0.0,derived,WP140 class: Augmentation Potential
ilo_wp140,isco4,3132,exposure,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3132,augmentation_share,0.0,derived,WP140 class: Not Affected
ilo_wp140,isco4,3132,automation_share,0.0,derived,WP140 class: Not Affected
